id,attack_date,org_type,org_size,facilities_affected,cyber_threats_tracked,monitoring_freq,backup_compromised,ransomware_infection_rate_(%),data_encrypted,data_stolen,recovery_time_(days),entry_method,paid_ransom,data_restored,ransomware_incidents
RAN202404293,21-12-2024 05:00,Clinic,Medium,19,50-350,More than once per day,TRUE,45.8,TRUE,TRUE,33,Phishing Email,FALSE,30.65,4
RAN202404294,26-02-2024 09:00,Pharma,Medium,16,50-350,Daily,FALSE,63.94,TRUE,FALSE,50,Exploited Vulnerability,FALSE,37.74,3
RAN202404295,25-02-2024 14:00,Hospital,Large,8,350+,More than once per day,TRUE,36.68,TRUE,FALSE,18,Malicious Website,FALSE,61.35,2
RAN202404296,01-07-2024 19:00,Hospital,Large,17,350+,Daily,FALSE,65.44,TRUE,FALSE,23,Exploited Vulnerability,TRUE,70.26,7
RAN202404297,15-01-2024 09:00,Hospital,Large,21,350+,More than once per day,FALSE,33.09,FALSE,FALSE,11,RDP Exploit,TRUE,86.21,3
RAN202404298,07-12-2024 14:00,Hospital,Large,1,350+,Daily,FALSE,32.86,TRUE,TRUE,5,Phishing Email,TRUE,83.57,4
RAN202404299,05-06-2024 03:00,Clinic,Small,7,350+,Daily,TRUE,78.78,TRUE,FALSE,38,Compromised Credentials,FALSE,50.95,3
RAN202404300,21-03-2024 02:00,Clinic,Small,21,Jan-50,Daily,TRUE,88.1,TRUE,FALSE,106,Phishing Email,FALSE,34.69,4
RAN202404301,05-02-2024 12:00,Hospital,Medium,18,Jan-50,More than once per day,TRUE,31.47,TRUE,FALSE,39,Exploited Vulnerability,FALSE,23.06,5
RAN202404302,13-08-2024 13:00,Pharma,Medium,12,50-350,Daily,FALSE,70.75,FALSE,FALSE,33,Compromised Credentials,TRUE,53.83,2
RAN202404303,09-11-2024 21:00,Research Lab,Medium,16,350+,Weekly,FALSE,52.69,TRUE,TRUE,20,Exploited Vulnerability,TRUE,73.66,4
RAN202404304,11-03-2024 05:00,Clinic,Medium,1,50-350,Daily,TRUE,52.95,FALSE,FALSE,29,Compromised Credentials,FALSE,30.53,4
RAN202404305,15-07-2024 18:00,Insurance,Medium,15,50-350,Weekly,TRUE,61.87,TRUE,FALSE,71,Malicious Website,FALSE,34.59,4
RAN202404306,11-02-2024 13:00,Hospital,Large,7,Jan-50,Daily,TRUE,59.11,TRUE,FALSE,46,Phishing Email,TRUE,58.98,4
RAN202404307,05-01-2024 14:00,Clinic,Small,17,Jan-50,Daily,FALSE,38.87,TRUE,TRUE,20,Exploited Vulnerability,TRUE,55.45,7
RAN202404308,18-03-2024 17:00,Clinic,Medium,3,50-350,Weekly,TRUE,52.33,FALSE,TRUE,35,Compromised Credentials,FALSE,34.38,4
RAN202404309,03-03-2024 18:00,Insurance,Large,11,Jan-50,Monthly,FALSE,56.61,TRUE,TRUE,35,RDP Exploit,TRUE,24.83,4
RAN202404310,13-03-2024 17:00,Research Lab,Small,6,Jan-50,More than once per day,TRUE,45.55,TRUE,FALSE,71,Compromised Credentials,FALSE,37.85,3
RAN202404311,02-08-2024 12:00,Hospital,Large,6,Jan-50,More than once per day,TRUE,44.61,TRUE,FALSE,34,Exploited Vulnerability,FALSE,36.58,6
RAN202404312,16-07-2024 09:00,Pharma,Medium,15,Jan-50,Weekly,FALSE,37.88,TRUE,TRUE,23,Compromised Credentials,TRUE,51.72,1
RAN202404313,22-02-2024 16:00,Hospital,Medium,7,50-350,Monthly,TRUE,72.67,TRUE,TRUE,53,Exploited Vulnerability,TRUE,22.64,4
RAN202404314,16-08-2024 02:00,Insurance,Medium,11,Jan-50,Monthly,TRUE,53.12,TRUE,FALSE,63,Phishing Email,FALSE,30.75,1
RAN202404315,13-02-2024 08:00,Pharma,Medium,17,50-350,Daily,TRUE,49.01,TRUE,FALSE,47,Compromised Credentials,TRUE,66.42,5
RAN202404316,30-08-2024 09:00,Hospital,Medium,23,Jan-50,Daily,TRUE,47.05,TRUE,FALSE,62,Compromised Credentials,TRUE,56.73,6
RAN202404317,29-11-2024 08:00,Research Lab,Small,18,350+,Weekly,TRUE,61.4,TRUE,FALSE,39,Exploited Vulnerability,TRUE,69.3,5
RAN202404318,08-07-2024 21:00,Hospital,Large,22,Jan-50,Weekly,TRUE,39.78,TRUE,FALSE,45,Compromised Credentials,TRUE,46.22,7
RAN202404319,10-11-2024 16:00,Clinic,Medium,24,50-350,Weekly,FALSE,63.54,TRUE,FALSE,54,Exploited Vulnerability,FALSE,26.22,2
RAN202404320,26-06-2024 21:00,Clinic,Medium,21,50-350,Monthly,TRUE,28.92,TRUE,FALSE,45,Exploited Vulnerability,FALSE,40.44,4
RAN202404321,30-05-2024 21:00,Clinic,Small,19,Jan-50,Weekly,FALSE,61.04,TRUE,FALSE,45,RDP Exploit,TRUE,53.76,6
RAN202404322,06-11-2024 22:00,Pharma,Large,8,350+,Daily,FALSE,54.96,TRUE,FALSE,10,Exploited Vulnerability,FALSE,41.07,7
RAN202404323,22-09-2024 19:00,Clinic,Medium,24,50-350,Daily,FALSE,62.7,TRUE,FALSE,48,Phishing Email,FALSE,38.4,2
RAN202404324,05-06-2024 17:00,Clinic,Medium,20,50-350,Weekly,FALSE,62.12,FALSE,FALSE,39,Compromised Credentials,TRUE,50.38,2
RAN202404325,27-01-2024 12:00,Insurance,Medium,8,Jan-50,Daily,TRUE,46.8,TRUE,FALSE,66,Compromised Credentials,TRUE,47.06,2
RAN202404326,10-11-2024 04:00,Pharma,Large,21,350+,Daily,TRUE,67.77,TRUE,FALSE,44,Compromised Credentials,FALSE,44.92,2
RAN202404327,17-11-2024 15:00,Hospital,Medium,11,50-350,More than once per day,FALSE,24.76,TRUE,TRUE,12,RDP Exploit,TRUE,89.68,3
RAN202404328,09-02-2024 19:00,Pharma,Medium,21,Jan-50,Daily,TRUE,36.49,FALSE,FALSE,51,Exploited Vulnerability,TRUE,67.94,7
RAN202404329,23-11-2024 10:00,Hospital,Medium,3,Jan-50,Daily,TRUE,51.72,FALSE,FALSE,34,Exploited Vulnerability,TRUE,41.47,4
RAN202404330,26-08-2024 14:00,Insurance,Large,23,350+,Weekly,TRUE,51.73,FALSE,TRUE,31,Compromised Credentials,TRUE,51.98,3
RAN202404331,19-10-2024 18:00,Hospital,Medium,14,50-350,Daily,TRUE,64.7,TRUE,FALSE,57,Exploited Vulnerability,FALSE,50.87,2
RAN202404332,26-02-2024 02:00,Hospital,Medium,9,50-350,Daily,TRUE,67.52,TRUE,FALSE,62,Compromised Credentials,TRUE,43.13,4
RAN202404333,04-10-2024 09:00,Clinic,Medium,1,50-350,Daily,TRUE,65.02,TRUE,FALSE,53,Compromised Credentials,FALSE,24.46,7
RAN202404334,15-09-2024 04:00,Clinic,Medium,1,50-350,More than once per day,TRUE,26.46,FALSE,FALSE,13,Compromised Credentials,TRUE,62.46,5
RAN202404335,03-11-2024 15:00,Hospital,Medium,12,Jan-50,Monthly,FALSE,55.11,TRUE,TRUE,33,Compromised Credentials,FALSE,41.17,3
RAN202404336,13-12-2024 22:00,Hospital,Medium,11,Jan-50,Monthly,TRUE,61.76,TRUE,FALSE,27,Exploited Vulnerability,TRUE,48.51,5
RAN202404337,06-03-2024 07:00,Clinic,Medium,21,50-350,More than once per day,FALSE,35.54,TRUE,FALSE,25,Compromised Credentials,FALSE,44.81,4
RAN202404338,16-03-2024 00:00,Pharma,Large,1,350+,Weekly,TRUE,60.22,TRUE,FALSE,28,Compromised Credentials,TRUE,69.89,7
RAN202404339,19-07-2024 03:00,Hospital,Medium,20,Jan-50,Daily,FALSE,78.92,TRUE,TRUE,54,Compromised Credentials,TRUE,47.16,6
RAN202404340,31-01-2024 07:00,Hospital,Medium,12,50-350,Monthly,TRUE,75.25,TRUE,FALSE,53,Exploited Vulnerability,TRUE,52.24,2
RAN202404341,02-06-2024 00:00,Clinic,Medium,17,50-350,Daily,TRUE,47.49,TRUE,FALSE,59,Exploited Vulnerability,FALSE,34.79,4
RAN202404342,26-02-2024 03:00,Hospital,Medium,15,50-350,Daily,TRUE,49.81,TRUE,FALSE,50,Phishing Email,TRUE,61.84,7
RAN202404343,19-11-2024 08:00,Insurance,Large,2,350+,Weekly,TRUE,50.24,TRUE,TRUE,28,Compromised Credentials,FALSE,36.2,7
RAN202404344,28-06-2024 23:00,Insurance,Medium,18,50-350,Weekly,FALSE,53.45,TRUE,FALSE,45,Compromised Credentials,TRUE,69.71,2
RAN202404345,14-02-2024 22:00,Clinic,Small,16,Jan-50,Daily,FALSE,64.97,TRUE,TRUE,53,Compromised Credentials,FALSE,22.01,5
RAN202404346,09-02-2024 14:00,Hospital,Large,4,350+,Weekly,TRUE,52.12,TRUE,FALSE,21,Phishing Email,TRUE,73.94,4
RAN202404347,07-07-2024 13:00,Research Lab,Medium,8,50-350,More than once per day,TRUE,36.5,TRUE,FALSE,26,Compromised Credentials,TRUE,22.3,7
RAN202404348,21-11-2024 13:00,Clinic,Medium,2,350+,Monthly,TRUE,87.13,TRUE,FALSE,30,Phishing Email,TRUE,38.11,4
RAN202404349,15-03-2024 15:00,Insurance,Medium,14,50-350,More than once per day,TRUE,24.33,TRUE,TRUE,32,RDP Exploit,TRUE,56.57,7
RAN202404350,23-08-2024 23:00,Clinic,Small,15,350+,Monthly,TRUE,50.45,TRUE,FALSE,33,Compromised Credentials,FALSE,50.62,4
RAN202404351,02-11-2024 03:00,Research Lab,Small,9,Jan-50,Daily,FALSE,71.3,TRUE,FALSE,37,Exploited Vulnerability,TRUE,42.92,3
RAN202404352,18-06-2024 22:00,Clinic,Small,2,Jan-50,Daily,TRUE,56.58,TRUE,FALSE,49,Compromised Credentials,FALSE,12.71,1
RAN202404353,01-11-2024 16:00,Clinic,Medium,17,350+,Monthly,FALSE,65.62,TRUE,FALSE,18,Compromised Credentials,TRUE,14.47,6
RAN202404354,29-01-2024 07:00,Pharma,Medium,10,Jan-50,Monthly,FALSE,68.82,TRUE,TRUE,33,Compromised Credentials,FALSE,34.71,3
RAN202404355,26-07-2024 16:00,Clinic,Small,9,Jan-50,Weekly,FALSE,77.22,TRUE,FALSE,37,Compromised Credentials,FALSE,22.68,5
RAN202404356,16-09-2024 10:00,Clinic,Medium,2,50-350,More than once per day,TRUE,54.13,FALSE,FALSE,42,Infected Removable Media,FALSE,29.49,2
RAN202404357,17-05-2024 17:00,Hospital,Large,24,350+,Daily,FALSE,55.3,TRUE,FALSE,20,Exploited Vulnerability,TRUE,72.83,5
RAN202404358,24-04-2024 15:00,Clinic,Small,19,Jan-50,Daily,FALSE,70.94,TRUE,FALSE,43,Phishing Email,FALSE,20.53,4
RAN202404359,14-10-2024 00:00,Clinic,Medium,17,350+,Daily,TRUE,52.77,TRUE,FALSE,32,Compromised Credentials,TRUE,58.44,1
RAN202404360,22-02-2024 11:00,Hospital,Medium,11,50-350,Weekly,TRUE,59.83,TRUE,FALSE,46,Compromised Credentials,TRUE,53.58,4
RAN202404361,19-06-2024 05:00,Hospital,Medium,17,50-350,More than once per day,FALSE,45.17,TRUE,FALSE,31,Exploited Vulnerability,FALSE,41.75,3
RAN202404362,03-04-2024 08:00,Clinic,Medium,10,350+,Weekly,FALSE,41.4,TRUE,FALSE,18,Exploited Vulnerability,TRUE,58.32,2
RAN202404363,29-08-2024 04:00,Research Lab,Medium,18,50-350,Weekly,TRUE,43.7,TRUE,FALSE,54,Compromised Credentials,FALSE,31.46,6
RAN202404364,18-04-2024 07:00,Clinic,Small,23,Jan-50,More than once per day,TRUE,29.63,TRUE,FALSE,27,Compromised Credentials,FALSE,35.76,5
RAN202404365,31-08-2024 22:00,Hospital,Medium,6,Jan-50,Weekly,TRUE,61.23,TRUE,TRUE,50,Exploited Vulnerability,FALSE,19.63,3
RAN202404366,24-06-2024 21:00,Clinic,Medium,16,50-350,Weekly,TRUE,48.59,TRUE,FALSE,61,Compromised Credentials,TRUE,61.53,1
RAN202404367,03-01-2024 12:00,Hospital,Medium,18,50-350,Weekly,TRUE,68.31,TRUE,FALSE,81,Phishing Email,FALSE,29.56,3
RAN202404368,27-07-2024 16:00,Clinic,Small,20,350+,More than once per day,TRUE,52.87,TRUE,FALSE,25,Phishing Email,TRUE,69.76,3
RAN202404369,16-08-2024 06:00,Hospital,Medium,18,50-350,Weekly,FALSE,76.59,TRUE,FALSE,51,Exploited Vulnerability,TRUE,43.22,7
RAN202404370,15-12-2024 09:00,Hospital,Medium,1,50-350,Daily,FALSE,63.36,TRUE,FALSE,17,RDP Exploit,FALSE,39.47,1
RAN202404371,14-01-2024 20:00,Hospital,Medium,3,50-350,Daily,FALSE,59.5,TRUE,TRUE,19,Compromised Credentials,FALSE,34.3,5
RAN202404372,23-08-2024 09:00,Hospital,Medium,15,Jan-50,Weekly,TRUE,82.94,TRUE,FALSE,80,Exploited Vulnerability,FALSE,39.4,7
RAN202404373,13-05-2024 14:00,Hospital,Medium,20,Jan-50,Weekly,FALSE,48.26,TRUE,FALSE,40,Phishing Email,TRUE,54.91,2
RAN202404374,01-03-2024 05:00,Hospital,Large,10,350+,More than once per day,TRUE,37.36,TRUE,FALSE,18,Compromised Credentials,FALSE,41.14,3
RAN202404375,24-09-2024 15:00,Clinic,Small,21,Jan-50,Weekly,TRUE,50.07,TRUE,TRUE,59,Compromised Credentials,FALSE,33.22,4
RAN202404376,10-05-2024 02:00,Clinic,Small,5,Jan-50,Monthly,FALSE,84.52,TRUE,FALSE,42,Infected Removable Media,TRUE,36.8,5
RAN202404377,18-01-2024 09:00,Hospital,Medium,15,50-350,Daily,TRUE,55.7,TRUE,TRUE,67,Compromised Credentials,TRUE,57.21,5
RAN202404378,06-09-2024 05:00,Insurance,Medium,23,50-350,Monthly,TRUE,82.29,TRUE,FALSE,78,Phishing Email,TRUE,44.78,6
RAN202404379,02-07-2024 00:00,Hospital,Large,14,350+,Weekly,TRUE,69.55,TRUE,TRUE,30,Compromised Credentials,TRUE,62.07,6
RAN202404380,04-02-2024 19:00,Clinic,Small,15,Jan-50,Weekly,TRUE,51.87,TRUE,FALSE,87,Exploited Vulnerability,TRUE,54.04,1
RAN202404381,09-06-2024 03:00,Hospital,Medium,10,Jan-50,Daily,FALSE,52.81,TRUE,TRUE,27,Malicious Website,FALSE,33.54,5
RAN202404382,20-03-2024 18:00,Hospital,Medium,24,Jan-50,Daily,FALSE,61.95,FALSE,TRUE,64,Phishing Email,TRUE,50.8,6
RAN202404383,13-12-2024 23:00,Clinic,Medium,9,50-350,Monthly,FALSE,46.56,FALSE,FALSE,30,Exploited Vulnerability,FALSE,27.76,4
RAN202404384,13-09-2024 01:00,Clinic,Small,12,Jan-50,Daily,FALSE,49.26,TRUE,TRUE,30,Exploited Vulnerability,FALSE,42.7,5
RAN202404385,02-07-2024 10:00,Insurance,Medium,7,50-350,More than once per day,FALSE,30.92,TRUE,FALSE,12,Phishing Email,TRUE,80.94,7
RAN202404386,02-12-2024 04:00,Clinic,Small,5,350+,Weekly,FALSE,48.27,TRUE,TRUE,15,Exploited Vulnerability,TRUE,69.83,2
RAN202404387,17-10-2024 12:00,Pharma,Large,24,350+,More than once per day,TRUE,36.88,TRUE,FALSE,27,Exploited Vulnerability,FALSE,35.93,1
RAN202404388,26-11-2024 03:00,Hospital,Large,10,Jan-50,Weekly,FALSE,64.86,TRUE,FALSE,26,Exploited Vulnerability,FALSE,21.7,4
RAN202404389,16-04-2024 02:00,Hospital,Medium,8,50-350,Weekly,TRUE,76.9,FALSE,FALSE,77,Exploited Vulnerability,FALSE,12.23,2
RAN202404390,16-01-2024 03:00,Hospital,Medium,22,50-350,Monthly,FALSE,80.89,FALSE,FALSE,47,RDP Exploit,TRUE,39.29,1
RAN202404391,17-01-2024 05:00,Hospital,Large,20,350+,Weekly,TRUE,62.79,TRUE,FALSE,42,Exploited Vulnerability,FALSE,46.86,1
RAN202404392,14-03-2024 09:00,Clinic,Small,16,350+,More than once per day,FALSE,28,TRUE,FALSE,6,RDP Exploit,FALSE,36.67,2
RAN202404393,22-01-2024 15:00,Clinic,Small,12,Jan-50,Daily,FALSE,81.91,TRUE,FALSE,24,Phishing Email,TRUE,27.51,5
RAN202404394,18-10-2024 11:00,Hospital,Medium,9,50-350,Weekly,FALSE,74.72,TRUE,FALSE,30,Exploited Vulnerability,TRUE,53.89,7
RAN202404395,09-08-2024 01:00,Pharma,Large,10,Jan-50,Daily,FALSE,48.73,TRUE,FALSE,29,Compromised Credentials,FALSE,27.67,4
RAN202404396,25-06-2024 02:00,Insurance,Large,16,Jan-50,Monthly,TRUE,55.07,TRUE,FALSE,45,Exploited Vulnerability,TRUE,54.67,4
RAN202404397,07-11-2024 20:00,Hospital,Medium,10,Jan-50,Weekly,TRUE,64.4,TRUE,TRUE,49,Exploited Vulnerability,FALSE,28.81,3
RAN202404398,23-10-2024 11:00,Hospital,Medium,9,50-350,More than once per day,TRUE,54.43,TRUE,FALSE,43,RDP Exploit,FALSE,27.46,3
RAN202404399,18-03-2024 02:00,Hospital,Medium,3,50-350,Monthly,TRUE,68.52,TRUE,FALSE,52,Compromised Credentials,FALSE,20,1
RAN202404400,08-03-2024 15:00,Hospital,Large,19,Jan-50,More than once per day,TRUE,24.6,TRUE,FALSE,25,Exploited Vulnerability,FALSE,47.43,3
RAN202404401,02-01-2024 20:00,Hospital,Medium,11,50-350,More than once per day,TRUE,31.93,TRUE,FALSE,26,Compromised Credentials,TRUE,19.61,4
RAN202404402,29-12-2024 09:00,Clinic,Small,6,Jan-50,Weekly,TRUE,81.48,TRUE,FALSE,41,Phishing Email,FALSE,39.27,4
RAN202404403,08-03-2024 08:00,Hospital,Medium,6,50-350,Monthly,FALSE,58.45,TRUE,TRUE,23,Compromised Credentials,TRUE,54.72,3
RAN202404404,25-05-2024 04:00,Hospital,Large,15,Jan-50,Daily,FALSE,52.52,TRUE,TRUE,37,Phishing Email,FALSE,14.9,3
RAN202404405,05-10-2024 13:00,Pharma,Medium,15,Jan-50,Daily,TRUE,35.5,TRUE,FALSE,41,Phishing Email,FALSE,37.03,6
RAN202404406,04-08-2024 03:00,Clinic,Medium,13,50-350,Daily,TRUE,58.94,TRUE,FALSE,43,Phishing Email,TRUE,48.15,6
RAN202404407,13-06-2024 04:00,Pharma,Medium,22,Jan-50,Daily,TRUE,59.32,FALSE,FALSE,90,RDP Exploit,TRUE,60.31,7
RAN202404408,03-11-2024 18:00,Hospital,Medium,5,50-350,Daily,TRUE,71.14,FALSE,FALSE,71,Phishing Email,FALSE,31.45,1
RAN202404409,09-09-2024 20:00,Hospital,Medium,14,Jan-50,Daily,TRUE,59.5,TRUE,TRUE,44,Exploited Vulnerability,TRUE,47.01,4
RAN202404410,28-04-2024 06:00,Clinic,Medium,21,50-350,Weekly,TRUE,44.8,TRUE,FALSE,63,Exploited Vulnerability,TRUE,58.52,7
RAN202404411,15-12-2024 12:00,Hospital,Medium,2,Jan-50,Monthly,TRUE,85.59,TRUE,FALSE,84,Exploited Vulnerability,FALSE,30.33,6
RAN202404412,03-05-2024 20:00,Hospital,Medium,23,50-350,Daily,TRUE,62.73,TRUE,FALSE,65,Exploited Vulnerability,FALSE,48.13,5
RAN202404413,08-04-2024 06:00,Clinic,Medium,12,50-350,Daily,TRUE,46.97,TRUE,TRUE,53,Exploited Vulnerability,TRUE,57.46,7
RAN202404414,13-11-2024 04:00,Clinic,Small,20,Jan-50,Weekly,TRUE,64.74,TRUE,FALSE,90,Compromised Credentials,FALSE,38.45,4
RAN202404415,25-07-2024 20:00,Clinic,Medium,14,50-350,Weekly,FALSE,46.54,FALSE,TRUE,27,RDP Exploit,TRUE,65.14,7
RAN202404416,06-06-2024 02:00,Clinic,Small,19,Jan-50,Monthly,FALSE,57.83,TRUE,FALSE,58,Exploited Vulnerability,FALSE,31.61,1
RAN202404417,06-02-2024 14:00,Clinic,Medium,24,50-350,Daily,TRUE,64.16,FALSE,FALSE,61,Phishing Email,TRUE,39.58,2
RAN202404418,07-04-2024 13:00,Hospital,Large,20,Jan-50,More than once per day,TRUE,44.9,TRUE,FALSE,49,RDP Exploit,TRUE,59.64,6
RAN202404419,19-09-2024 23:00,Hospital,Medium,15,50-350,Daily,TRUE,64.44,TRUE,FALSE,80,Malicious Website,TRUE,64.16,3
RAN202404420,05-03-2024 21:00,Hospital,Medium,20,50-350,Weekly,TRUE,87.37,TRUE,TRUE,87,Exploited Vulnerability,FALSE,32.99,2
RAN202404421,04-04-2024 11:00,Hospital,Large,24,350+,Daily,TRUE,46.35,TRUE,FALSE,25,Exploited Vulnerability,FALSE,24.71,3
RAN202404422,20-12-2024 13:00,Pharma,Medium,17,50-350,Weekly,TRUE,54.92,FALSE,FALSE,85,Phishing Email,TRUE,54.87,7
RAN202404423,23-07-2024 04:00,Clinic,Medium,14,50-350,Daily,TRUE,54.95,TRUE,FALSE,90,Exploited Vulnerability,TRUE,18.39,7
RAN202404424,21-10-2024 07:00,Research Lab,Medium,23,50-350,Daily,TRUE,53.62,TRUE,FALSE,81,Exploited Vulnerability,FALSE,29.84,3
RAN202404425,28-04-2024 21:00,Hospital,Large,18,350+,Weekly,FALSE,59.4,TRUE,FALSE,29,Infected Removable Media,TRUE,70.3,5
RAN202404426,04-09-2024 12:00,Hospital,Medium,22,50-350,Daily,TRUE,76.43,TRUE,FALSE,85,Phishing Email,TRUE,50.89,7
RAN202404427,27-08-2024 17:00,Hospital,Medium,24,Jan-50,Weekly,TRUE,57.59,TRUE,FALSE,59,Exploited Vulnerability,FALSE,26.87,5
RAN202404428,04-10-2024 19:00,Hospital,Large,5,350+,Daily,TRUE,56.17,TRUE,FALSE,25,Compromised Credentials,FALSE,35.24,3
RAN202404429,17-04-2024 00:00,Hospital,Medium,22,50-350,Daily,TRUE,70.46,TRUE,FALSE,63,Exploited Vulnerability,TRUE,50.68,4
RAN202404430,12-08-2024 06:00,Research Lab,Medium,12,350+,Daily,FALSE,65.34,TRUE,TRUE,21,Exploited Vulnerability,FALSE,44.23,1
RAN202404431,14-05-2024 10:00,Clinic,Small,10,350+,Daily,FALSE,74.46,TRUE,FALSE,13,Malicious Website,FALSE,18.43,1
RAN202404432,28-03-2024 02:00,Clinic,Small,8,Jan-50,More than once per day,TRUE,32.65,TRUE,FALSE,42,Exploited Vulnerability,FALSE,35.25,3
RAN202404433,05-12-2024 12:00,Clinic,Medium,6,50-350,Weekly,FALSE,65.13,TRUE,FALSE,27,RDP Exploit,FALSE,12.2,1
RAN202404434,23-04-2024 09:00,Pharma,Medium,15,Jan-50,Weekly,TRUE,40.71,TRUE,FALSE,70,Phishing Email,FALSE,29.53,1
RAN202404435,16-07-2024 10:00,Hospital,Medium,12,Jan-50,Daily,TRUE,61.64,FALSE,FALSE,52,Phishing Email,FALSE,6.95,4
RAN202404436,26-03-2024 13:00,Hospital,Medium,6,Jan-50,More than once per day,TRUE,50.95,TRUE,TRUE,31,RDP Exploit,FALSE,22.43,6
RAN202404437,23-10-2024 09:00,Hospital,Medium,12,50-350,Monthly,FALSE,47.7,TRUE,FALSE,16,Phishing Email,FALSE,34.02,4
RAN202404438,20-03-2024 16:00,Research Lab,Small,15,Jan-50,Daily,TRUE,54.36,TRUE,TRUE,60,Compromised Credentials,FALSE,14.84,3
RAN202404439,16-07-2024 16:00,Pharma,Medium,12,Jan-50,More than once per day,TRUE,40.57,TRUE,FALSE,36,Exploited Vulnerability,TRUE,54.28,6
RAN202404440,17-11-2024 14:00,Hospital,Medium,9,50-350,Daily,TRUE,70.8,FALSE,TRUE,48,Exploited Vulnerability,TRUE,54.08,7
RAN202404441,18-03-2024 14:00,Insurance,Large,19,Jan-50,Weekly,FALSE,38.33,TRUE,FALSE,37,Compromised Credentials,FALSE,14.92,1
RAN202404442,08-10-2024 09:00,Insurance,Large,21,Jan-50,Daily,FALSE,41,TRUE,FALSE,31,Compromised Credentials,FALSE,30.04,3
RAN202404443,20-01-2024 05:00,Hospital,Large,2,Jan-50,Weekly,FALSE,72.63,TRUE,FALSE,22,RDP Exploit,FALSE,42.14,4
RAN202404444,23-09-2024 17:00,Hospital,Large,13,Jan-50,Daily,FALSE,64.43,TRUE,FALSE,39,Exploited Vulnerability,TRUE,55.75,1
RAN202404445,06-11-2024 22:00,Clinic,Medium,13,50-350,More than once per day,FALSE,47.42,TRUE,FALSE,23,Compromised Credentials,TRUE,60.44,7
RAN202404446,10-11-2024 07:00,Pharma,Large,8,Jan-50,Daily,FALSE,66.31,TRUE,FALSE,19,Exploited Vulnerability,TRUE,38.6,4
RAN202404447,30-01-2024 14:00,Hospital,Large,13,350+,Weekly,FALSE,58.84,TRUE,FALSE,14,Compromised Credentials,FALSE,29.09,2
RAN202404448,01-04-2024 01:00,Research Lab,Medium,4,50-350,Weekly,FALSE,72.6,TRUE,FALSE,22,Phishing Email,TRUE,43.8,6
RAN202404449,03-02-2024 02:00,Hospital,Medium,6,Jan-50,More than once per day,TRUE,37.15,TRUE,TRUE,33,Exploited Vulnerability,FALSE,11.26,7
RAN202404450,17-05-2024 15:00,Research Lab,Small,6,Jan-50,Daily,TRUE,90,TRUE,FALSE,69,Phishing Email,FALSE,31.35,7
RAN202404451,02-05-2024 17:00,Clinic,Medium,21,50-350,Weekly,FALSE,70.11,TRUE,FALSE,58,Exploited Vulnerability,FALSE,27.03,1
RAN202404452,16-04-2024 03:00,Clinic,Medium,12,50-350,Weekly,FALSE,64.63,TRUE,FALSE,27,Compromised Credentials,FALSE,12.71,2
RAN202404453,15-01-2024 15:00,Insurance,Medium,12,Jan-50,Daily,FALSE,65.36,FALSE,TRUE,40,Exploited Vulnerability,FALSE,36.59,2
RAN202404454,14-04-2024 21:00,Insurance,Large,17,Jan-50,Weekly,FALSE,54.48,TRUE,FALSE,42,Compromised Credentials,FALSE,34.64,4
RAN202404455,04-03-2024 19:00,Insurance,Large,7,350+,Daily,FALSE,54.22,TRUE,FALSE,15,Exploited Vulnerability,TRUE,49.06,4
RAN202404456,16-08-2024 10:00,Hospital,Medium,15,Jan-50,Daily,TRUE,71.64,TRUE,FALSE,83,Phishing Email,FALSE,45.37,5
RAN202404457,12-02-2024 10:00,Clinic,Small,24,Jan-50,More than once per day,TRUE,36.88,TRUE,TRUE,46,Exploited Vulnerability,TRUE,50.06,6
RAN202404458,23-09-2024 01:00,Hospital,Large,17,350+,Weekly,TRUE,57.19,TRUE,FALSE,34,Compromised Credentials,TRUE,71.41,1
RAN202404459,04-03-2024 17:00,Clinic,Medium,10,50-350,Daily,TRUE,56.82,TRUE,FALSE,42,Infected Removable Media,FALSE,32.49,6
RAN202404460,24-11-2024 23:00,Clinic,Small,23,Jan-50,Weekly,TRUE,39.42,TRUE,FALSE,66,Exploited Vulnerability,TRUE,58.71,5
RAN202404461,14-05-2024 17:00,Clinic,Medium,20,50-350,Weekly,TRUE,80.78,TRUE,FALSE,95,Phishing Email,FALSE,24.35,6
RAN202404462,14-12-2024 15:00,Clinic,Small,6,Jan-50,Weekly,TRUE,82.01,TRUE,TRUE,60,Phishing Email,TRUE,59.25,3
RAN202404463,01-03-2024 21:00,Pharma,Medium,9,50-350,Daily,FALSE,52.62,TRUE,FALSE,17,Compromised Credentials,FALSE,12.97,7
RAN202404464,15-05-2024 04:00,Hospital,Medium,15,50-350,Daily,TRUE,48.7,TRUE,TRUE,40,Compromised Credentials,FALSE,33.08,3
RAN202404465,13-07-2024 21:00,Clinic,Medium,16,350+,Monthly,FALSE,53.29,TRUE,FALSE,24,Exploited Vulnerability,FALSE,33.17,7
RAN202404466,16-04-2024 07:00,Hospital,Large,21,350+,Weekly,FALSE,43.55,TRUE,FALSE,15,Exploited Vulnerability,TRUE,72.86,7
RAN202404467,01-09-2024 05:00,Hospital,Large,8,350+,Weekly,TRUE,56.7,TRUE,FALSE,28,Compromised Credentials,TRUE,71.65,6
